sql,num_tables,num_joins,num_filters,num_subqueries,subquery_depth,num_aggregates,has_groupby,has_orderby,has_limit,select_star,window_functions,udf_usage,s3_scan,cartesian_join,query_length,estimated_table_size_max,estimated_join_output,estimated_output_rows,estimated_sort_cost,select_star_columns_estimate,label
"SELECT t0.event_id, t0.event_type FROM clickstream t0 WHERE t0.user_id = 583 AND t0.event_type IS NOT NULL LIMIT 10 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,115,20000000,2000000,2000000,41863137.138648346,0,1
"SELECT t0.user_id, SUM(t0.event_id) FROM clickstream t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id INNER JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN clickstream t3 ON t0.user_id = t3.user_id INNER JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t2.ts > '2021-01-01' AND t2.payload IS NOT NULL AND t3.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t3.event_type IS NOT NULL AND t4.payload IS NOT NULL GROUP BY t1.event_id ",2,4,5,0,1,1,1,0,0,0,0,0,0,0,447,50000000,625,31,153.58008562199313,0,2
"SELECT t0.ts, t0.id, t0.value, COUNT(t0.id) FROM small_table t0 WHERE t0.value IS NOT NULL GROUP BY t0.id LIMIT 50 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,114,100,10,1,0.0,0,0
"SELECT t0.value, COUNT(t0.ts) FROM small_table t0 ORDER BY t0.value DESC ",1,0,0,0,1,1,0,1,0,0,0,0,0,0,72,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.ts FROM small_table t0 WHERE t0.ts > '2021-01-01' ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,66,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.ts, t0.value FROM small_table t0 WHERE t0.id = 228 ORDER BY t0.value DESC LIMIT 100 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,100,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value, MAX(t0.value) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.value IS NOT NULL GROUP BY t0.id ORDER BY t0.ts DESC LIMIT 10 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,153,100,10,1,0.0,0,0
"SELECT t1.transaction_date, t0.user_id, COUNT(t0.amount) FROM big_sales_table t0 LEFT JOIN big_sales_table t1 ON t0.user_id = t1.user_id WHERE t0.transaction_date > '2021-01-01' AND t0.transaction_date > '2021-01-01' GROUP BY t0.transaction_date ORDER BY t1.transaction_date DESC LIMIT 10 ",1,1,1,0,1,1,1,1,1,0,0,0,0,0,288,10000000,1000000,50000,780482.0237218406,0,1
SELECT t1.ts FROM clickstream t0 INNER JOIN clickstream t1 ON t0.user_id = t1.user_id WHERE t0.ts > '2021-01-01' AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.user_id = 395 ORDER BY t1.user_id DESC LIMIT 50 ,1,1,3,0,0,0,0,1,1,0,0,0,0,0,215,20000000,2000000,2000000,41863137.138648346,0,2
"SELECT t1.event_id, SUM(t0.ts) FROM huge_events t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id WHERE t0.payload IS NOT NULL AND t1.ts > '2021-01-01' AND t1.event_id IN (14,62,29,44) GROUP BY t1.user_id HAVING COUNT(1) > 10 LIMIT 10 ",1,1,2,0,1,2,1,0,1,0,0,0,0,0,240,50000000,5000000,250000,4482892.142331043,0,1
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,100,100,100,664.3856189774724,0,0
"SELECT t0.id, MIN(t0.id) FROM small_table t0 GROUP BY t0.ts HAVING COUNT(1) > 10 ORDER BY t0.id DESC LIMIT 1000 ",1,0,0,0,1,2,1,1,1,0,0,0,0,0,111,100,100,5,11.60964047443681,0,0
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 LIMIT 1000 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,60,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.value IS NOT NULL ORDER BY t0.value DESC ",1,0,1,0,0,0,0,1,0,0,0,0,0,0,117,100,10,10,33.219280948873624,0,0
SELECT t0.value FROM small_table t0 LIMIT 100 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,45,100,100,100,664.3856189774724,0,0
"SELECT t2.user_id, t1.user_id, MAX(t4.event_id) FROM orders t0 RIGHT JOIN clickstream t1 ON t0.user_id = t1.user_id LEFT JOIN huge_events t2 ON t0.user_id = t2.user_id LEFT JOIN huge_events t3 ON t0.user_id = t3.user_id INNER JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t0.order_date BETWEEN '2020-01-01' AND '2022-12-31' AND t0.user_id IN (67,55) AND t1.event_type IS NOT NULL AND t1.user_id = 720 AND t3.payload IS NOT NULL AND t3.user_id = 110 GROUP BY t4.event_id ",3,4,6,0,1,1,1,0,0,0,0,0,0,0,476,50000000,625,31,153.58008562199313,0,2
"SELECT t0.region, AVG(t1.region) FROM user_master t0 LEFT JOIN user_master t1 ON t0.user_id = t1.user_id WHERE t1.created_at > '2021-01-01' AND t1.region IS NOT NULL GROUP BY t0.region ",1,1,1,0,1,1,1,0,0,0,0,0,0,0,184,1000000,100000,5000,61438.56189774724,0,1
"SELECT t0.amount, t2.region, MAX(t2.name) FROM big_sales_table t0 INNER JOIN user_master t1 ON t0.user_id = t1.user_id INNER JOIN user_master t2 ON t0.user_id = t2.user_id WHERE t0.user_id IN (83,87) AND t2.created_at > '2021-01-01' AND t2.created_at > '2021-01-01' GROUP BY t0.user_id HAVING COUNT(1) > 10 ",2,2,2,0,1,2,1,0,0,0,0,0,0,0,306,10000000,50000,2500,28219.28094887362,0,2
SELECT t1.value FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.id = 362 ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,96,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' LIMIT 100 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,102,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value, AVG(t0.ts) FROM small_table t0 WHERE t0.id = 872 GROUP BY t0.value ORDER BY t0.ts DESC ",1,0,1,0,1,1,1,1,0,0,0,0,0,0,110,100,10,1,0.0,0,1
"SELECT t0.value, t1.id, t1.value, SUM(t1.ts) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id GROUP BY t0.id ",1,1,0,0,1,1,1,0,0,0,0,0,0,0,122,100,100,5,11.60964047443681,0,1
"SELECT t0.val, SUM(t0.id) FROM small_lookup t0 WHERE t0.id IN (68,45,73) AND t0.id IN (21,19,34,33) GROUP BY t0.val ORDER BY t0.id DESC LIMIT 100 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,145,1000,100,5,11.60964047443681,0,0
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 LIMIT 10 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,58,100,100,100,664.3856189774724,0,0
"SELECT t0.val, t0.id, AVG(t0.id) FROM small_lookup t0 GROUP BY t0.id ORDER BY t0.id DESC LIMIT 1000 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,99,1000,1000,50,282.1928094887362,0,0
"SELECT t0.value, AVG(t0.ts) FROM small_table t0 GROUP BY t0.id LIMIT 10 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,71,100,100,5,11.60964047443681,0,0
"SELECT t0.id, t0.ts FROM small_table t0 WHERE t0.value IS NOT NULL ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,66,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value FROM small_table t0 WHERE t0.value IS NOT NULL LIMIT 50 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,78,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, SUM(t0.ts) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ",1,0,0,0,1,2,1,0,0,0,0,0,0,0,83,100,100,5,11.60964047443681,0,1
"SELECT t2.event_type, t0.user_id, t1.month, t2.user_id FROM big_sales_table t0 INNER JOIN dim_date t1 ON t0.id = t1.date LEFT JOIN clickstream t2 ON t0.user_id = t2.user_id WHERE t0.user_id = 867 ORDER BY t0.id DESC LIMIT 50 ",3,2,1,0,0,0,0,1,1,0,0,0,0,0,224,20000000,100000,100000,1660964.0474436812,0,1
SELECT t0.ts FROM clickstream t0 WHERE t0.user_id = 229 AND t0.ts > '2021-01-01' ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,80,20000000,2000000,2000000,41863137.138648346,0,2
SELECT t0.value FROM small_table t0 ORDER BY t0.ts DESC LIMIT 100 ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,65,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, MIN(t0.event_id) FROM clickstream t0 LEFT JOIN user_master t1 ON t0.user_id = t1.user_id WHERE t0.user_id = 369 AND t0.event_type IS NOT NULL GROUP BY t1.created_at LIMIT 1000 ",2,1,1,0,1,1,1,0,1,0,0,0,0,0,189,20000000,2000000,100000,1660964.0474436812,0,1
"SELECT t0.value, t0.id, MAX(t0.value) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 50 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,105,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t0.id, t0.ts, COUNT(t0.value) FROM small_table t0 WHERE t0.id IN (33,8) GROUP BY t0.id LIMIT 100 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,113,100,10,1,0.0,0,0
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 ORDER BY t0.value DESC LIMIT 50 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,81,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 ORDER BY t0.id DESC LIMIT 100 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,79,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.ts, t0.value, SUM(t0.id) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.id = 749 LIMIT 10 ",1,0,1,0,1,1,0,0,1,0,0,0,0,0,113,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.id, SUM(t0.id) FROM small_table t0 GROUP BY t0.value ORDER BY t0.ts DESC LIMIT 100 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,99,100,100,5,11.60964047443681,0,0
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' LIMIT 1000 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,112,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 ORDER BY t0.value DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,72,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value, COUNT(t0.value) FROM small_table t0 WHERE t0.id IN (46,84,38,84) AND t0.value IS NOT NULL GROUP BY t0.id HAVING COUNT(1) > 10 ORDER BY t0.value DESC LIMIT 50 ",1,0,1,0,1,2,1,1,1,0,0,0,0,0,181,100,10,1,0.0,0,0
SELECT t0.ts FROM small_table t0 ORDER BY t0.value DESC LIMIT 10 ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,64,100,100,100,664.3856189774724,0,0
"SELECT t0.price, COUNT(t0.price) FROM products t0 GROUP BY t0.name ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,66,500000,500000,25000,365241.0118609203,0,1
"SELECT t0.id, MIN(t0.ts) FROM small_table t0 WHERE t0.id = 302 LIMIT 10 ",1,0,1,0,1,1,0,0,1,0,0,0,0,0,71,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.ts, t0.value FROM small_table t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value, t0.id, COUNT(t0.value) FROM small_table t0 ORDER BY t0.value DESC ",1,0,0,0,1,1,0,1,0,0,0,0,0,0,89,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.id, t0.ts, MIN(t0.ts) FROM small_table t0 WHERE t0.id = 769 AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ORDER BY t0.id DESC LIMIT 10 ",1,0,2,0,1,1,0,1,1,0,0,0,0,0,156,100,10,10,33.219280948873624,0,0
"SELECT t0.date, t0.is_holiday, t0.month, t0.year, MAX(t0.year) FROM dim_date t0 GROUP BY t0.month ORDER BY t0.year DESC LIMIT 10 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,128,3650,3650,182,1366.4186245161627,0,0
"SELECT * FROM (SELECT t0.event_id, t2.ts FROM huge_events t0 RIGHT JOIN clickstream t1 ON t0.user_id = t1.user_id INNER JOIN clickstream t2 ON t0.user_id = t2.user_id RIGHT JOIN orders t3 ON t0.user_id = t3.user_id WHERE t1.ts > '2021-01-01' AND t1.user_id = 479 AND t3.price > 68 AND t3.price > 351 ) sub WHERE sub.event_id IS NOT NULL",3,3,3,1,1,0,0,0,0,1,0,0,0,0,336,50000000,12500,12500,170120.50593046015,12,2
"SELECT t0.ts, COUNT(t0.ts) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ORDER BY t0.value DESC ",1,0,0,0,1,2,1,1,0,0,0,0,0,0,108,100,100,5,11.60964047443681,0,1
SELECT t0.ts FROM small_table t0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,100,100,100,664.3856189774724,0,0
"SELECT t0.val, t0.id FROM small_lookup t0 WHERE t0.id IN (26,72,34) LIMIT 1000 ",1,0,1,0,1,0,0,0,1,0,0,0,0,0,78,1000,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.id, t0.ts, MIN(t0.value) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ORDER BY t0.ts DESC LIMIT 100 ",1,0,1,0,1,1,0,1,1,0,0,0,0,0,144,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t1.ts, t0.value, MIN(t1.id) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id GROUP BY t1.ts ORDER BY t1.ts DESC LIMIT 100 ",1,1,0,0,1,1,1,1,1,0,0,0,0,0,148,100,100,5,11.60964047443681,0,1
"SELECT t0.id, t0.value, t0.ts, MAX(t0.ts) FROM small_table t0 WHERE t0.id IN (74,50) GROUP BY t0.value HAVING COUNT(1) > 10 ",1,0,1,0,1,2,1,0,0,0,0,0,0,0,123,100,10,1,0.0,0,1
"SELECT t0.ts, t0.value, t0.id, COUNT(t0.value) FROM small_table t0 GROUP BY t0.id LIMIT 100 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,91,100,100,5,11.60964047443681,0,0
SELECT t0.created_at FROM user_master t0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1000000,1000000,1000000,19931568.569324173,0,1
"SELECT * FROM (SELECT t1.user_id, SUM(t1.ts) FROM huge_events t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id INNER JOIN big_sales_table t2 ON t0.user_id = t2.user_id WHERE t1.payload IS NOT NULL AND t2.id IN (54,13,57) GROUP BY t1.ts LIMIT 10 ) sub WHERE sub.event_id IS NOT NULL",2,2,1,1,2,1,1,0,1,1,0,0,0,0,287,50000000,250000,12500,170120.50593046015,8,2
"SELECT t1.order_date, t0.user_id, SUM(t0.order_id) FROM orders t0 LEFT JOIN orders t1 ON t0.user_id = t1.user_id WHERE t1.user_id = 735 GROUP BY t0.user_id HAVING COUNT(1) > 10 ORDER BY t1.order_date DESC LIMIT 10 ",1,1,1,0,1,2,1,1,1,0,0,0,0,0,213,7000000,700000,35000,528327.3555562469,0,1
"SELECT t1.product_id, t0.id, MIN(t0.transaction_date) FROM big_sales_table t0 INNER JOIN products t1 ON t0.id = t1.product_id WHERE t1.name IS NOT NULL AND t1.name IS NOT NULL GROUP BY t1.price HAVING COUNT(1) > 10 ",2,1,1,0,1,2,1,0,0,0,0,0,0,0,214,10000000,1000000,50000,780482.0237218406,0,1
"SELECT t0.id, t0.val FROM small_lookup t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1000,1000,1000,9965.784284662088,0,0
SELECT t0.value FROM small_table t0 WHERE t0.id = 915 AND t0.id = 972 LIMIT 1000 ,1,0,1,0,0,0,0,0,1,0,0,0,0,0,80,100,10,10,33.219280948873624,0,0
"SELECT t1.ts, t1.id, SUM(t1.id) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t1.id IN (69,6,57) GROUP BY t1.ts HAVING COUNT(1) > 10 ",1,1,1,0,1,2,1,0,0,0,0,0,0,0,155,100,10,1,0.0,0,1
"SELECT t0.transaction_date, t0.id FROM big_sales_table t0 WHERE t0.transaction_date BETWEEN '2020-01-01' AND '2022-12-31' LIMIT 10 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,130,10000000,1000000,1000000,19931568.569324173,0,1
"SELECT t0.id, t0.value, t1.value, t1.ts FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts > '2021-01-01' AND t0.id IN (8,10) AND t1.id = 322 ORDER BY t1.ts DESC ",1,1,2,0,1,0,0,1,0,0,0,0,0,0,185,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ORDER BY t0.ts DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,100,100,100,664.3856189774724,0,0
"SELECT t3.transaction_date, t3.user_id, MIN(t2.id) FROM huge_events t0 INNER JOIN clickstream t1 ON t0.user_id = t1.user_id INNER JOIN big_sales_table t2 ON t0.user_id = t2.user_id RIGHT JOIN big_sales_table t3 ON t0.user_id = t3.user_id WHERE t2.id = 857 AND t2.transaction_date BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t1.event_id LIMIT 100 ",3,3,2,0,1,1,1,0,1,0,0,0,0,0,348,50000000,12500,625,5804.820237218405,0,2
"SELECT t2.ts, t0.user_id FROM clickstream t0 INNER JOIN orders t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id WHERE t0.event_id = 982 AND t0.ts > '2021-01-01' AND t2.payload IS NOT NULL ORDER BY t0.event_type DESC LIMIT 100 ",3,2,2,0,0,0,0,1,1,0,0,0,0,0,259,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.ts, t0.value FROM small_table t0 LIMIT 10 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,51,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.ts, MAX(t0.value) FROM small_table t0 WHERE t0.value IS NOT NULL ",1,0,1,0,1,1,0,0,0,0,0,0,0,0,81,100,10,10,33.219280948873624,0,0
"SELECT t0.is_holiday, t0.year, t0.date, t0.month FROM dim_date t0 LIMIT 1000 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,76,3650,3650,3650,43192.93473258981,0,0
"SELECT t1.value, t1.ts, t0.id, t0.value FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id ORDER BY t1.id DESC ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,122,100,100,100,664.3856189774724,0,0
"SELECT t1.ts, COUNT(t0.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t1.value IS NOT NULL GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 10 ",1,1,1,0,1,2,1,0,1,0,0,0,0,0,167,100,10,1,0.0,0,1
"SELECT t0.user_id, t0.id FROM big_sales_table t0 LIMIT 50 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,57,10000000,10000000,10000000,232534966.64211535,0,1
"SELECT t0.ts, t0.id FROM small_table t0 WHERE t0.id IN (20,55) AND t0.ts > '2021-01-01' LIMIT 1000 ",1,0,1,0,1,0,0,0,1,0,0,0,0,0,98,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.id, t0.ts, AVG(t0.ts) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,79,100,100,5,11.60964047443681,0,1
SELECT t0.ts FROM small_table t0 LIMIT 10 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.value, SUM(t0.value) FROM small_table t0 ORDER BY t0.id DESC ",1,0,0,0,1,1,0,1,0,0,0,0,0,0,77,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 ORDER BY t0.ts DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.id, SUM(t0.ts) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' GROUP BY t0.id HAVING COUNT(1) > 10 LIMIT 100 ",1,0,1,0,1,2,1,0,1,0,0,0,0,0,149,100,10,1,0.0,0,0
"SELECT t3.ts, t2.user_id, t1.price, t2.ts, COUNT(t0.ts) FROM huge_events t0 INNER JOIN orders t1 ON t0.user_id = t1.user_id LEFT JOIN clickstream t2 ON t0.user_id = t2.user_id RIGHT JOIN clickstream t3 ON t0.user_id = t3.user_id WHERE t0.user_id = 57 AND t0.event_id = 681 AND t1.user_id = 148 AND t1.price > 445 GROUP BY t2.ts HAVING COUNT(1) > 10 ",3,3,3,0,1,2,1,0,0,0,0,0,0,0,348,50000000,12500,625,5804.820237218405,0,2
"SELECT t0.payload, t0.event_id, t0.user_id FROM huge_events t0 WHERE t0.ts > '2021-01-01' AND t0.payload IS NOT NULL LIMIT 100 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,126,50000000,5000000,5000000,111267483.32105768,0,1
"SELECT t0.id, t0.ts, t0.value, MIN(t0.ts) FROM small_table t0 WHERE t0.ts > '2021-01-01' ",1,0,1,0,1,1,0,0,0,0,0,0,0,0,88,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts, t0.id, COUNT(t0.value) FROM small_table t0 LIMIT 100 ",1,0,0,0,1,1,0,0,1,0,0,0,0,0,76,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value, MAX(t0.id) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 100 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,103,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t0.id, t0.ts, SUM(t0.value) FROM small_table t0 LIMIT 10 ",1,0,0,0,1,1,0,0,1,0,0,0,0,0,73,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, COUNT(t0.id) FROM small_table t0 WHERE t0.id = 80 GROUP BY t0.id ORDER BY t0.id DESC ",1,0,1,0,1,1,1,1,0,0,0,0,0,0,98,100,10,1,0.0,0,1
"SELECT t0.value, t0.ts, t0.id, AVG(t0.id) FROM small_table t0 GROUP BY t0.id HAVING COUNT(1) > 10 LIMIT 1000 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,108,100,100,5,11.60964047443681,0,0
"SELECT t0.price, t0.user_id, t0.order_id, MAX(t0.price) FROM orders t0 GROUP BY t0.order_date HAVING COUNT(1) > 10 LIMIT 1000 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,125,7000000,7000000,350000,6445948.388773045,0,1
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 ORDER BY t0.ts DESC LIMIT 10 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,78,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.ts, t0.value, MIN(t0.ts) FROM small_table t0 WHERE t0.ts > '2021-01-01' GROUP BY t0.id HAVING COUNT(1) > 10 ORDER BY t0.ts DESC LIMIT 10 ",1,0,1,0,1,2,1,1,1,0,0,0,0,0,153,100,10,1,0.0,0,0
"SELECT t0.event_id, t0.payload, t0.user_id, t0.ts, SUM(t0.payload) FROM huge_events t0 GROUP BY t0.user_id HAVING COUNT(1) > 10 LIMIT 100 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,137,50000000,50000000,2500000,53133741.66052884,0,2
"SELECT t0.id, t0.value FROM small_table t0 ORDER BY t0.id DESC LIMIT 1000 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,73,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.id, SUM(t0.value) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t1.value IS NOT NULL LIMIT 50 ",1,1,1,0,1,1,0,0,1,0,0,0,0,0,135,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts, t0.id, MAX(t0.id) FROM small_table t0 GROUP BY t0.id HAVING COUNT(1) > 10 LIMIT 50 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,106,100,100,5,11.60964047443681,0,0
"SELECT t0.ts, SUM(t0.ts) FROM small_table t0 WHERE t0.id = 347 GROUP BY t0.value HAVING COUNT(1) > 10 ",1,0,1,0,1,2,1,0,0,0,0,0,0,0,101,100,10,1,0.0,0,1
"SELECT t0.value, t0.id, t0.ts, AVG(t0.value) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,82,100,100,5,11.60964047443681,0,1
"SELECT t0.value, t0.ts, AVG(t0.ts) FROM small_table t0 WHERE t0.id IN (13,98,57) GROUP BY t0.id ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,95,100,10,1,0.0,0,1
"SELECT t0.id, t0.ts, t0.value FROM small_table t0 WHERE t0.value IS NOT NULL LIMIT 10 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,85,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.id, t0.ts FROM small_table t0 ORDER BY t0.value DESC LIMIT 100 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,82,100,100,100,664.3856189774724,0,0
SELECT t0.event_type FROM clickstream t0 WHERE t0.event_id = 41 AND t0.user_id = 487 LIMIT 10 ,1,0,1,0,0,0,0,0,1,0,0,0,0,0,93,20000000,2000000,2000000,41863137.138648346,0,1
SELECT t1.ts FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75,100,100,100,664.3856189774724,0,0
"SELECT * FROM (SELECT t1.user_id, MIN(t0.payload) FROM huge_events t0 INNER JOIN orders t1 ON t0.user_id = t1.user_id WHERE t0.ts > '2021-01-01' AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.user_id LIMIT 10 ) sub WHERE sub.event_id IS NOT NULL",2,1,2,1,2,1,1,0,1,1,0,0,0,0,258,50000000,5000000,250000,4482892.142331043,8,2
"SELECT t0.id, t0.value, t0.ts, MIN(t0.value) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,82,100,100,5,11.60964047443681,0,1
"SELECT t0.value, t0.ts FROM small_table t0 WHERE t0.id IN (61,49) AND t0.id = 36 ",1,0,1,0,1,0,0,0,0,0,0,0,0,0,80,100,10,10,33.219280948873624,0,0
"SELECT t0.val, t0.id, MAX(t0.val) FROM small_lookup t0 GROUP BY t0.id HAVING COUNT(1) > 10 LIMIT 100 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,100,1000,1000,50,282.1928094887362,0,0
